episode,timesteps,episode_reward,episode_length,success,collision,out_of_bounds
13798,565408,44.863096,25,1,0,0
13799,565408,45.452219,25,1,0,0
13800,565416,45.279844,25,1,0,0
13801,565464,45.283492,25,1,0,0
13802,565496,45.452219,25,1,0,0
13803,565504,45.283492,25,1,0,0
13804,565536,45.452219,25,1,0,0
13805,565560,45.283492,25,1,0,0
13806,565608,45.384843,25,1,0,0
13807,565608,45.379253,25,1,0,0
13808,565616,45.288348,25,1,0,0
13809,565664,45.279844,25,1,0,0
13810,565688,45.063799,24,1,0,0
13811,565696,45.063799,24,1,0,0
13812,565736,45.309754,25,1,0,0
13813,565760,45.384843,25,1,0,0
13814,565800,45.079146,24,1,0,0
13815,565808,45.452219,25,1,0,0
13816,565816,45.267835,25,1,0,0
13817,565888,45.452219,25,1,0,0
13818,565888,45.079146,24,1,0,0
13819,565904,45.292044,30,1,0,0
13820,565936,45.384843,25,1,0,0
13821,565960,45.452219,25,1,0,0
13822,566000,45.079146,24,1,0,0
13823,566000,45.344853,25,1,0,0
13824,566016,45.019567,25,1,0,0
13825,566080,45.079146,24,1,0,0
13826,566088,44.858166,25,1,0,0
13827,566104,45.452219,25,1,0,0
13828,566136,45.452219,25,1,0,0
13829,566152,45.063799,24,1,0,0
13830,566192,45.079146,24,1,0,0
13831,566200,45.384843,25,1,0,0
13832,566216,45.452219,25,1,0,0
13833,566280,44.858166,25,1,0,0
13834,566288,45.283492,25,1,0,0
13835,566296,45.063799,24,1,0,0
13836,566336,45.023054,25,1,0,0
13837,566344,45.063799,24,1,0,0
13838,566384,45.063799,24,1,0,0
13839,566400,45.344853,25,1,0,0
13840,566416,45.077049,25,1,0,0
13841,566480,45.452219,25,1,0,0
13842,566488,45.344853,25,1,0,0
13843,566496,45.043508,25,1,0,0
13844,566528,45.063799,24,1,0,0
13845,566544,45.452219,25,1,0,0
13846,566584,45.384843,25,1,0,0
13847,566600,45.043087,25,1,0,0
13848,566608,45.020996,24,1,0,0
13849,566680,45.15367,25,1,0,0
13850,566688,45.267835,25,1,0,0
13851,566688,45.063799,24,1,0,0
13852,566728,44.848289,25,1,0,0
13853,566744,45.283492,25,1,0,0
13854,566784,45.283492,25,1,0,0
13855,566800,45.283492,25,1,0,0
13856,566808,45.452219,25,1,0,0
13857,566872,45.063799,24,1,0,0
13858,566888,45.283492,25,1,0,0
13859,566888,45.344853,25,1,0,0
13860,566920,45.079146,24,1,0,0
13861,566944,45.384843,25,1,0,0
13862,566984,45.379253,25,1,0,0
13863,567000,44.818676,25,1,0,0
13864,567000,45.079146,24,1,0,0
13865,567072,45.452219,25,1,0,0
13866,567088,45.328943,25,1,0,0
13867,567088,45.452219,25,1,0,0
13868,567120,45.379253,25,1,0,0
13869,567144,45.344853,25,1,0,0
13870,567184,45.263796,25,1,0,0
13871,567192,45.079146,24,1,0,0
13872,567200,45.283492,25,1,0,0
13873,567272,45.452219,25,1,0,0
13874,567280,45.079146,24,1,0,0
13875,567288,45.019567,25,1,0,0
13876,567320,45.379253,25,1,0,0
13877,567344,45.344853,25,1,0,0
13878,567384,45.283492,25,1,0,0
13879,567392,45.452219,25,1,0,0
13880,567400,45.384843,25,1,0,0
13881,567472,45.077049,25,1,0,0
13882,567480,45.384843,25,1,0,0
13883,567488,45.344853,25,1,0,0
13884,567520,45.384843,25,1,0,0
13885,567544,45.452219,25,1,0,0
13886,567584,45.06397,25,1,0,0
13887,567592,45.452219,25,1,0,0
13888,567592,45.063799,24,1,0,0
13889,567672,45.079146,24,1,0,0
13890,567672,45.280509,25,1,0,0
13891,567680,45.079146,24,1,0,0
13892,567720,45.107151,25,1,0,0
13893,567744,45.263796,25,1,0,0
13894,567784,45.279844,25,1,0,0
13895,567792,45.162664,25,1,0,0
13896,567792,45.384843,25,1,0,0
13897,567864,45.079146,24,1,0,0
13898,567872,45.283492,25,1,0,0
13899,567880,45.077049,25,1,0,0
13900,567920,45.452219,25,1,0,0
13901,567936,45.079146,24,1,0,0
13902,567984,45.452219,25,1,0,0
13903,568000,45.361412,26,1,0,0
13904,568024,45.032014,29,1,0,0
13905,568064,45.283492,25,1,0,0
13906,568064,44.871652,24,1,0,0
13907,568080,45.043508,25,1,0,0
13908,568120,45.191262,25,1,0,0
13909,568136,45.452219,25,1,0,0
13910,568184,45.344853,25,1,0,0
13911,568200,45.328943,25,1,0,0
13912,568216,45.079146,24,1,0,0
13913,568256,45.063799,24,1,0,0
13914,568264,45.379253,25,1,0,0
13915,568280,45.384843,25,1,0,0
13916,568320,45.452219,25,1,0,0
13917,568336,45.288348,25,1,0,0
13918,568384,45.267835,25,1,0,0
13919,568400,45.283492,25,1,0,0
13920,568416,45.379253,25,1,0,0
13921,568456,45.283492,25,1,0,0
13922,568456,45.079146,24,1,0,0
13923,568472,45.063799,24,1,0,0
13924,568520,45.452219,25,1,0,0
13925,568536,45.283492,25,1,0,0
13926,568584,45.321265,25,1,0,0
13927,568592,45.063799,24,1,0,0
13928,568616,45.344853,25,1,0,0
13929,568656,45.344853,25,1,0,0
13930,568656,45.283492,25,1,0,0
13931,568672,45.043508,25,1,0,0
13932,568720,45.007005,25,1,0,0
13933,568736,45.328943,25,1,0,0
13934,568784,45.452219,25,1,0,0
13935,568792,45.283492,25,1,0,0
13936,568816,45.283492,25,1,0,0
13937,568856,45.379253,25,1,0,0
13938,568856,45.379253,25,1,0,0
13939,568864,45.079146,24,1,0,0
13940,568920,45.452219,25,1,0,0
13941,568952,45.026948,27,1,0,0
13942,568984,44.839509,25,1,0,0
13943,568992,45.328943,25,1,0,0
13944,569024,45.361412,26,1,0,0
13945,569056,45.328943,25,1,0,0
13946,569056,45.344853,25,1,0,0
13947,569064,45.452219,25,1,0,0
13948,569120,45.267835,25,1,0,0
13949,569184,45.079146,24,1,0,0
13950,569184,45.452219,25,1,0,0
13951,569192,44.845241,30,1,0,0
13952,569224,45.263796,25,1,0,0
13953,569248,45.018266,24,1,0,0
13954,569256,45.379253,25,1,0,0
13955,569264,45.283492,25,1,0,0
13956,569320,45.384843,25,1,0,0
13957,569384,45.452219,25,1,0,0
13958,569384,45.379253,25,1,0,0
13959,569392,45.288348,25,1,0,0
13960,569424,45.283492,25,1,0,0
13961,569448,45.283492,25,1,0,0
13962,569456,45.283492,25,1,0,0
13963,569464,45.280509,25,1,0,0
13964,569520,45.452219,25,1,0,0
13965,569576,45.079146,24,1,0,0
13966,569584,45.107151,25,1,0,0
13967,569592,45.043508,25,1,0,0
13968,569624,45.283564,25,1,0,0
13969,569648,45.063799,24,1,0,0
13970,569648,45.043087,25,1,0,0
13971,569664,45.340063,25,1,0,0
13972,569720,45.384843,25,1,0,0
13973,569768,45.079146,24,1,0,0
13974,569776,45.018266,24,1,0,0
13975,569792,45.283492,25,1,0,0
13976,569816,45.063799,24,1,0,0
13977,569848,45.288348,25,1,0,0
13978,569848,45.283492,25,1,0,0
13979,569864,45.379253,25,1,0,0
13980,569920,45.263796,25,1,0,0
13981,569960,45.079146,24,1,0,0
13982,569968,45.079146,24,1,0,0
13983,569992,45.043508,25,1,0,0
13984,570016,45.280509,25,1,0,0
13985,570048,45.283492,25,1,0,0
13986,570048,45.283492,25,1,0,0
13987,570064,45.279844,25,1,0,0
13988,570120,45.283564,25,1,0,0
13989,570160,45.452219,25,1,0,0
13990,570160,45.063799,24,1,0,0
13991,570192,45.279844,25,1,0,0
13992,570208,45.079146,24,1,0,0
13993,570240,45.063799,24,1,0,0
13994,570248,45.384843,25,1,0,0
13995,570264,45.328943,25,1,0,0
13996,570320,45.283492,25,1,0,0
13997,570360,45.452219,25,1,0,0
13998,570360,45.267835,25,1,0,0
13999,570392,45.379253,25,1,0,0
14000,570408,45.452219,25,1,0,0
14001,570432,45.063799,24,1,0,0
14002,570448,45.328943,25,1,0,0
14003,570464,45.452219,25,1,0,0
14004,570520,45.083809,25,1,0,0
14005,570560,45.344853,25,1,0,0
14006,570560,45.280509,25,1,0,0
14007,570592,45.328943,25,1,0,0
14008,570608,45.328943,25,1,0,0
14009,570632,45.379253,25,1,0,0
14010,570648,45.279844,25,1,0,0
14011,570656,45.079146,24,1,0,0
14012,570720,45.452219,25,1,0,0
14013,570760,45.043508,25,1,0,0
14014,570760,45.384843,25,1,0,0
14015,570792,45.263796,25,1,0,0
14016,570808,45.283492,25,1,0,0
14017,570824,45.079146,24,1,0,0
14018,570848,45.288348,25,1,0,0
14019,570856,45.283564,25,1,0,0
14020,570920,45.283492,25,1,0,0
14021,570960,45.328943,25,1,0,0
14022,570960,45.452219,25,1,0,0
14023,570992,45.379253,25,1,0,0
14024,571008,45.384843,25,1,0,0
14025,571024,45.023054,25,1,0,0
14026,571048,45.384843,25,1,0,0
14027,571056,45.452219,25,1,0,0
14028,571120,45.267835,25,1,0,0
14029,571160,45.452219,25,1,0,0
14030,571160,45.279844,25,1,0,0
14031,571192,45.452219,25,1,0,0
14032,571208,45.279844,25,1,0,0
14033,571224,45.288348,25,1,0,0
14034,571248,45.283492,25,1,0,0
14035,571256,45.384843,25,1,0,0
14036,571320,45.288348,25,1,0,0
14037,571352,45.079146,24,1,0,0
14038,571360,45.452219,25,1,0,0
14039,571392,45.267835,25,1,0,0
14040,571408,45.019567,25,1,0,0
14041,571416,45.079146,24,1,0,0
14042,571448,45.283492,25,1,0,0
14043,571448,45.063799,24,1,0,0
14044,571512,45.079146,24,1,0,0
14045,571552,45.283492,25,1,0,0
14046,571560,45.379253,25,1,0,0
14047,571584,45.063799,24,1,0,0
14048,571600,45.079146,24,1,0,0
14049,571616,45.328943,25,1,0,0
14050,571648,45.379253,25,1,0,0
14051,571712,45.06397,25,1,0,0
14052,571744,45.020996,24,1,0,0
14053,571760,45.283492,25,1,0,0
14054,571784,45.452219,25,1,0,0
14055,571792,45.079146,24,1,0,0
14056,571816,45.379253,25,1,0,0
14057,571848,45.267835,25,1,0,0
14058,571912,45.452219,25,1,0,0
14059,571944,45.283492,25,1,0,0
14060,571960,45.283492,25,1,0,0
14061,571968,43.912111,65,1,0,0
14062,571984,45.452219,25,1,0,0
14063,571992,45.379253,25,1,0,0
14064,572016,45.344853,25,1,0,0
14065,572048,45.344853,25,1,0,0
14066,572112,45.452219,25,1,0,0
14067,572136,45.079146,24,1,0,0
14068,572160,45.283492,25,1,0,0
14069,572168,45.384843,25,1,0,0
14070,572176,45.063799,24,1,0,0
14071,572184,45.079146,24,1,0,0
14072,572208,45.063799,24,1,0,0
14073,572240,45.079146,24,1,0,0
14074,572312,45.384843,25,1,0,0
14075,572336,45.279844,25,1,0,0
14076,572360,45.063799,24,1,0,0
14077,572360,45.452219,25,1,0,0
14078,572376,45.452219,25,1,0,0
14079,572384,45.279844,25,1,0,0
14080,572408,45.379253,25,1,0,0
14081,572440,45.452219,25,1,0,0
14082,572512,45.452219,25,1,0,0
14083,572536,45.452219,25,1,0,0
14084,572552,45.063799,24,1,0,0
14085,572560,45.328943,25,1,0,0
14086,572568,45.079146,24,1,0,0
14087,572584,45.379253,25,1,0,0
14088,572600,45.079146,24,1,0,0
14089,572640,45.452219,25,1,0,0
14090,572712,45.344853,25,1,0,0
14091,572736,45.379253,25,1,0,0
14092,572752,45.020996,24,1,0,0
14093,572752,45.279844,25,1,0,0
14094,572768,45.283492,25,1,0,0
14095,572784,45.384843,25,1,0,0
14096,572792,45.063799,24,1,0,0
14097,572840,45.279844,25,1,0,0
14098,572912,45.083809,25,1,0,0
14099,572936,45.283492,25,1,0,0
14100,572952,45.344853,25,1,0,0
14101,572952,45.452219,25,1,0,0
14102,572968,45.283492,25,1,0,0
14103,572984,45.384843,25,1,0,0
14104,572992,45.283492,25,1,0,0
14105,573048,45.471407,26,1,0,0
14106,573104,45.063799,24,1,0,0
14107,573128,45.079146,24,1,0,0
14108,573144,45.079146,24,1,0,0
14109,573152,45.384843,25,1,0,0
14110,573168,45.283492,25,1,0,0
14111,573184,45.283492,25,1,0,0
14112,573192,45.344853,25,1,0,0
14113,573248,45.452219,25,1,0,0
14114,573304,45.267835,25,1,0,0
14115,573328,45.166295,25,1,0,0
14116,573344,45.328943,25,1,0,0
14117,573344,45.079146,24,1,0,0
14118,573368,45.279844,25,1,0,0
14119,573384,45.283492,25,1,0,0
14120,573392,45.283492,25,1,0,0
14121,573440,45.063799,24,1,0,0
14122,573504,45.452219,25,1,0,0
14123,573520,45.079146,24,1,0,0
14124,573536,45.079146,24,1,0,0
14125,573544,45.344853,25,1,0,0
14126,573568,45.283492,25,1,0,0
14127,573584,45.288348,25,1,0,0
14128,573592,45.328943,25,1,0,0
14129,573632,45.079146,24,1,0,0
14130,573704,45.283564,25,1,0,0
14131,573712,45.079146,24,1,0,0
14132,573736,45.452219,25,1,0,0
14133,573744,45.379253,25,1,0,0
14134,573760,45.063799,24,1,0,0
14135,573776,45.079146,24,1,0,0
14136,573792,45.06397,25,1,0,0
14137,573832,45.283492,25,1,0,0
14138,573904,45.043508,25,1,0,0
14139,573912,45.452219,25,1,0,0
14140,573936,45.263796,25,1,0,0
14141,573944,45.452219,25,1,0,0
14142,573952,45.063799,24,1,0,0
14143,573976,45.283492,25,1,0,0
14144,573992,45.283492,25,1,0,0
14145,574032,45.452219,25,1,0,0
14146,574096,45.079146,24,1,0,0
14147,574112,45.278991,25,1,0,0
14148,574136,45.452219,25,1,0,0
14149,574136,45.063799,24,1,0,0
14150,574144,45.079146,24,1,0,0
14151,574176,45.452219,25,1,0,0
14152,574184,45.063799,24,1,0,0
14153,574224,45.063799,24,1,0,0
14154,574296,45.340063,25,1,0,0
14155,574312,45.344853,25,1,0,0
14156,574328,45.079146,24,1,0,0
14157,574336,45.344853,25,1,0,0
14158,574344,45.321265,25,1,0,0
14159,574376,45.107151,25,1,0,0
14160,574384,45.452219,25,1,0,0
14161,574424,45.328943,25,1,0,0
14162,574496,45.452219,25,1,0,0
14163,574512,45.267835,25,1,0,0
14164,574528,45.079146,24,1,0,0
14165,574528,45.452219,25,1,0,0
14166,574536,45.079146,24,1,0,0
14167,574568,45.063799,24,1,0,0
14168,574584,45.452219,25,1,0,0
14169,574616,45.079146,24,1,0,0
14170,574696,45.384843,25,1,0,0
14171,574704,45.079146,24,1,0,0
14172,574720,45.063799,24,1,0,0
14173,574720,45.079146,24,1,0,0
14174,574728,45.079146,24,1,0,0
14175,574768,45.267835,25,1,0,0
14176,574776,45.063799,24,1,0,0
14177,574816,45.280509,25,1,0,0
14178,574896,45.452219,25,1,0,0
14179,574904,45.043508,25,1,0,0
14180,574912,45.063799,24,1,0,0
14181,574920,44.848289,25,1,0,0
14182,574928,45.283492,25,1,0,0
14183,574960,45.079146,24,1,0,0
14184,574976,45.223021,25,1,0,0
14185,575008,45.063799,24,1,0,0
14186,575096,45.283492,25,1,0,0
14187,575104,45.288348,25,1,0,0
14188,575112,45.283564,25,1,0,0
14189,575120,45.079146,24,1,0,0
14190,575120,44.825446,25,1,0,0
14191,575160,45.344853,25,1,0,0
14192,575176,45.384843,25,1,0,0
14193,575208,45.452219,25,1,0,0
14194,575296,45.340063,25,1,0,0
14195,575296,45.079146,24,1,0,0
14196,575312,44.870882,25,1,0,0
14197,575320,45.340063,25,1,0,0
14198,575320,45.344853,25,1,0,0
14199,575352,45.063799,24,1,0,0
14200,575376,45.283564,25,1,0,0
14201,575408,45.452219,25,1,0,0
14202,575488,45.063799,24,1,0,0
14203,575496,45.452219,25,1,0,0
14204,575504,45.079146,24,1,0,0
14205,575520,45.452219,25,1,0,0
14206,575520,45.328943,25,1,0,0
14207,575552,45.283492,25,1,0,0
14208,575576,45.309754,25,1,0,0
14209,575600,45.079146,24,1,0,0
14210,575680,45.079146,24,1,0,0
14211,575688,45.063799,24,1,0,0
14212,575704,45.283492,25,1,0,0
14213,575720,45.379253,25,1,0,0
14214,575720,45.023006,25,1,0,0
14215,575744,45.018266,24,1,0,0
14216,575768,45.079146,24,1,0,0
14217,575792,45.063799,24,1,0,0
14218,575872,45.063799,24,1,0,0
14219,575888,44.840048,25,1,0,0
14220,575904,45.452219,25,1,0,0
14221,575920,45.452219,25,1,0,0
14222,575920,45.452219,25,1,0,0
14223,575944,45.384843,25,1,0,0
14224,575968,45.379253,25,1,0,0
14225,575984,45.063799,24,1,0,0
14226,576064,45.063799,24,1,0,0
14227,576088,45.452219,25,1,0,0
14228,576104,45.162664,25,1,0,0
14229,576112,45.018266,24,1,0,0
14230,576120,45.191262,25,1,0,0
14231,576144,45.379253,25,1,0,0
14232,576160,45.063799,24,1,0,0
14233,576176,45.063799,24,1,0,0
14234,576256,45.018266,24,1,0,0
14235,576288,45.452219,25,1,0,0
14236,576304,45.384843,25,1,0,0
14237,576304,45.079146,24,1,0,0
14238,576320,45.452219,25,1,0,0
14239,576344,45.279844,25,1,0,0
14240,576352,45.063799,24,1,0,0
14241,576376,45.452219,25,1,0,0
14242,576448,45.063799,24,1,0,0
14243,576488,45.321265,25,1,0,0
14244,576496,45.079146,24,1,0,0
14245,576504,45.344853,25,1,0,0
14246,576520,45.288348,25,1,0,0
14247,576536,45.063799,24,1,0,0
14248,576544,45.018266,24,1,0,0
14249,576576,45.344853,25,1,0,0
14250,576640,45.079146,24,1,0,0
14251,576688,45.280509,25,1,0,0
14252,576688,45.079146,24,1,0,0
14253,576704,44.825446,25,1,0,0
14254,576720,45.452219,25,1,0,0
14255,576728,45.079146,24,1,0,0
14256,576744,45.452219,25,1,0,0
14257,576776,45.344853,25,1,0,0
14258,576832,45.079146,24,1,0,0
14259,576888,45.452219,25,1,0,0
14260,576888,45.384843,25,1,0,0
14261,576896,45.063799,24,1,0,0
14262,576912,45.063799,24,1,0,0
14263,576920,45.063799,24,1,0,0
14264,576944,45.280509,25,1,0,0
14265,576968,45.079146,24,1,0,0
14266,577032,45.452219,25,1,0,0
14267,577080,45.063799,24,1,0,0
14268,577088,45.321265,25,1,0,0
14269,577096,45.279844,25,1,0,0
14270,577112,45.279844,25,1,0,0
14271,577120,45.077049,25,1,0,0
14272,577144,45.267835,25,1,0,0
14273,577160,45.063799,24,1,0,0
14274,577224,45.079146,24,1,0,0
14275,577272,45.063799,24,1,0,0
14276,577288,45.185727,25,1,0,0
14277,577296,45.452219,25,1,0,0
14278,577312,45.328943,25,1,0,0
14279,577320,45.452219,25,1,0,0
14280,577336,45.079146,24,1,0,0
14281,577360,45.452219,25,1,0,0
14282,577424,45.283492,25,1,0,0
14283,577464,45.063799,24,1,0,0
14284,577480,45.063799,24,1,0,0
14285,577488,45.063799,24,1,0,0
14286,577512,45.079146,24,1,0,0
14287,577512,45.283492,25,1,0,0
14288,577536,45.288348,25,1,0,0
14289,577560,45.267835,25,1,0,0
14290,577624,45.283492,25,1,0,0
14291,577656,45.079146,24,1,0,0
14292,577672,45.063799,24,1,0,0
14293,577688,45.283492,25,1,0,0
14294,577704,45.079146,24,1,0,0
14295,577704,45.063799,24,1,0,0
14296,577736,45.384843,25,1,0,0
14297,577760,45.452219,25,1,0,0
14298,577824,45.043508,25,1,0,0
14299,577848,45.079146,24,1,0,0
14300,577872,45.267835,25,1,0,0
14301,577888,45.384843,25,1,0,0
14302,577896,45.063799,24,1,0,0
14303,577896,45.020996,24,1,0,0
14304,577936,45.023054,25,1,0,0
14305,577952,45.063799,24,1,0,0
14306,578016,45.063799,24,1,0,0
14307,578040,45.063799,24,1,0,0
14308,578072,45.309754,25,1,0,0
14309,578080,45.063799,24,1,0,0
14310,578096,44.848289,25,1,0,0
14311,578096,45.452219,25,1,0,0
14312,578136,45.452219,25,1,0,0
14313,578144,45.079146,24,1,0,0
14314,578216,45.267835,25,1,0,0
14315,578232,45.063799,24,1,0,0
14316,578272,45.384843,25,1,0,0
14317,578272,45.079146,24,1,0,0
14318,578288,45.079146,24,1,0,0
14319,578296,45.283492,25,1,0,0
14320,578328,45.079146,24,1,0,0
14321,578344,45.384843,25,1,0,0
14322,578408,45.079146,24,1,0,0
14323,578432,45.280509,25,1,0,0
14324,578464,45.020996,24,1,0,0
14325,578464,45.079146,24,1,0,0
14326,578480,45.063799,24,1,0,0
14327,578496,45.452219,25,1,0,0
14328,578528,45.452219,25,1,0,0
14329,578544,45.267835,25,1,0,0
14330,578600,45.079146,24,1,0,0
14331,578632,45.280509,25,1,0,0
14332,578656,45.079146,24,1,0,0
14333,578656,45.079146,24,1,0,0
14334,578672,45.079146,24,1,0,0
14335,578688,45.079146,24,1,0,0
14336,578728,45.283492,25,1,0,0
14337,578736,45.079146,24,1,0,0
14338,578800,45.452219,25,1,0,0
14339,578824,45.063799,24,1,0,0
14340,578856,45.344853,25,1,0,0
14341,578856,45.452219,25,1,0,0
14342,578864,45.079146,24,1,0,0
14343,578888,45.253576,25,1,0,0
14344,578920,45.018266,24,1,0,0
14345,578936,45.452219,25,1,0,0
14346,578992,45.079146,24,1,0,0
14347,579024,45.067981,25,1,0,0
14348,579048,45.079146,24,1,0,0
14349,579048,45.079146,24,1,0,0
14350,579064,45.379253,25,1,0,0
14351,579088,45.280509,25,1,0,0
14352,579120,45.232506,25,1,0,0
14353,579136,45.379253,25,1,0,0
14354,579192,45.344853,25,1,0,0
14355,579224,45.452219,25,1,0,0
14356,579240,45.079146,24,1,0,0
14357,579256,45.079146,24,1,0,0
14358,579256,45.30215,26,1,0,0
14359,579288,45.452219,25,1,0,0
14360,579320,45.452219,25,1,0,0
14361,579328,45.063799,24,1,0,0
14362,579392,45.283492,25,1,0,0
14363,579416,45.079146,24,1,0,0
14364,579432,45.079146,24,1,0,0
14365,579448,45.079146,24,1,0,0
14366,579456,45.267835,25,1,0,0
14367,579488,45.452219,25,1,0,0
14368,579520,45.452219,25,1,0,0
14369,579528,45.283492,25,1,0,0
14370,579592,45.267835,25,1,0,0
14371,579608,45.079146,24,1,0,0
14372,579624,45.079146,24,1,0,0
14373,579648,45.283492,25,1,0,0
14374,579656,45.283492,25,1,0,0
14375,579688,45.283492,25,1,0,0
14376,579720,45.079146,24,1,0,0
14377,579720,45.283564,25,1,0,0
14378,579792,45.452219,25,1,0,0
14379,579808,45.452219,25,1,0,0
14380,579824,45.321265,25,1,0,0
14381,579848,45.309754,25,1,0,0
14382,579864,45.429923,26,1,0,0
14383,579888,45.288348,25,1,0,0
14384,579920,45.283492,25,1,0,0
14385,579920,45.344853,25,1,0,0
14386,579992,45.263796,25,1,0,0
14387,580000,45.079146,24,1,0,0
14388,580016,45.063799,24,1,0,0
14389,580064,45.344853,25,1,0,0
14390,580080,45.018266,24,1,0,0
14391,580112,44.92915,33,1,0,0
14392,580120,45.321265,25,1,0,0
14393,580120,44.825446,25,1,0,0
14394,580184,45.079146,24,1,0,0
14395,580192,45.079146,24,1,0,0
14396,580216,45.288348,25,1,0,0
14397,580256,45.063799,24,1,0,0
14398,580280,45.452219,25,1,0,0
14399,580312,45.253576,25,1,0,0
14400,580320,45.384843,25,1,0,0
14401,580320,45.344853,25,1,0,0
14402,580384,45.452219,25,1,0,0
14403,580392,45.452219,25,1,0,0
14404,580416,45.283492,25,1,0,0
14405,580448,45.063799,24,1,0,0
14406,580472,45.079146,24,1,0,0
14407,580504,45.079146,24,1,0,0
14408,580512,45.079146,24,1,0,0
14409,580520,45.344853,25,1,0,0
14410,580584,45.283492,25,1,0,0
14411,580592,45.283492,25,1,0,0
14412,580608,45.063799,24,1,0,0
14413,580640,45.079146,24,1,0,0
14414,580672,45.283492,25,1,0,0
14415,580696,45.079146,24,1,0,0
14416,580712,45.243651,25,1,0,0
14417,580712,45.079146,24,1,0,0
14418,580776,44.986276,24,1,0,0
14419,580792,45.279844,25,1,0,0
14420,580808,45.328943,25,1,0,0
14421,580832,45.063799,24,1,0,0
14422,580864,45.079146,24,1,0,0
14423,580896,45.328943,25,1,0,0
14424,580912,45.267835,25,1,0,0
14425,580912,45.452219,25,1,0,0
14426,580976,45.452219,25,1,0,0
14427,580992,44.863096,25,1,0,0
14428,581000,45.063799,24,1,0,0
14429,581040,45.097668,26,1,0,0
14430,581064,45.279844,25,1,0,0
14431,581096,45.344853,25,1,0,0
14432,581104,45.079146,24,1,0,0
14433,581112,45.340063,25,1,0,0
14434,581168,45.079146,24,1,0,0
14435,581192,45.079146,24,1,0,0
14436,581192,45.321265,25,1,0,0
14437,581240,45.340063,25,1,0,0
14438,581264,44.839509,25,1,0,0
14439,581288,45.079146,24,1,0,0
14440,581296,45.079146,24,1,0,0
14441,581312,45.283492,25,1,0,0
14442,581368,45.452219,25,1,0,0
14443,581384,45.063799,24,1,0,0
14444,581392,45.452219,25,1,0,0
14445,581440,45.452219,25,1,0,0
14446,581464,45.340063,25,1,0,0
14447,581488,45.158961,25,1,0,0
14448,581496,45.452219,25,1,0,0
14449,581512,45.379253,25,1,0,0
14450,581568,45.344853,25,1,0,0
14451,581584,45.288348,25,1,0,0
14452,581592,45.283492,25,1,0,0
14453,581640,45.452219,25,1,0,0
14454,581664,45.452219,25,1,0,0
14455,581688,45.063799,24,1,0,0
14456,581688,45.328943,25,1,0,0
14457,581712,45.283492,25,1,0,0
14458,581768,45.452219,25,1,0,0
14459,581784,45.328943,25,1,0,0
14460,581784,45.063799,24,1,0,0
14461,581832,45.063799,24,1,0,0
14462,581856,45.063799,24,1,0,0
14463,581880,45.063799,24,1,0,0
14464,581888,45.279844,25,1,0,0
14465,581904,45.079146,24,1,0,0
14466,581968,45.379253,25,1,0,0
14467,581976,45.063799,24,1,0,0
14468,581984,45.288348,25,1,0,0
14469,582032,45.288348,25,1,0,0
14470,582056,45.321265,25,1,0,0
14471,582080,45.452219,25,1,0,0
14472,582088,45.263796,25,1,0,0
14473,582104,45.283564,25,1,0,0
14474,582160,45.079146,24,1,0,0
14475,582176,45.063799,24,1,0,0
14476,582184,45.035818,26,1,0,0
14477,582224,45.079146,24,1,0,0
14478,582248,45.079146,24,1,0,0
14479,582280,45.279844,25,1,0,0
14480,582288,45.452219,25,1,0,0
14481,582296,45.079146,24,1,0,0
14482,582360,45.452219,25,1,0,0
14483,582368,45.079146,24,1,0,0
14484,582384,45.283564,25,1,0,0
14485,582416,45.079146,24,1,0,0
14486,582448,45.452219,25,1,0,0
14487,582472,45.063799,24,1,0,0
14488,582480,45.079146,24,1,0,0
14489,582496,45.280509,25,1,0,0
14490,582560,45.379253,25,1,0,0
14491,582568,45.344853,25,1,0,0
14492,582576,45.063799,24,1,0,0
14493,582608,45.020996,24,1,0,0
14494,582640,45.079146,24,1,0,0
14495,582664,44.986276,24,1,0,0
14496,582680,45.220873,25,1,0,0
14497,582696,45.452219,25,1,0,0
14498,582752,45.063799,24,1,0,0
14499,582768,45.452219,25,1,0,0
14500,582776,45.288348,25,1,0,0
14501,582800,45.079146,24,1,0,0
14502,582840,45.379253,25,1,0,0
14503,582864,45.379253,25,1,0,0
14504,582880,45.452219,25,1,0,0
14505,582888,45.079146,24,1,0,0
14506,582944,45.079146,24,1,0,0
14507,582968,45.079146,24,1,0,0
14508,582968,45.452219,25,1,0,0
14509,582992,45.020996,24,1,0,0
14510,583040,45.267835,25,1,0,0
14511,583064,45.379253,25,1,0,0
14512,583072,45.063799,24,1,0,0
14513,583080,45.079146,24,1,0,0
14514,583144,45.379253,25,1,0,0
14515,583168,45.263796,25,1,0,0
14516,583168,45.447708,25,1,0,0
14517,583192,45.452219,25,1,0,0
14518,583240,45.452219,25,1,0,0
14519,583256,45.063799,24,1,0,0
14520,583264,45.079146,24,1,0,0
14521,583280,45.452219,25,1,0,0
14522,583344,45.452219,25,1,0,0
14523,583360,45.079146,24,1,0,0
14524,583368,45.452219,25,1,0,0
14525,583392,45.452219,25,1,0,0
14526,583432,45.079146,24,1,0,0
14527,583448,45.063799,24,1,0,0
14528,583456,45.079146,24,1,0,0
14529,583480,45.452219,25,1,0,0
14530,583536,45.079146,24,1,0,0
14531,583552,45.063799,24,1,0,0
14532,583568,45.452219,25,1,0,0
